customer_id,full_name,date_of_birth,email,phone,country_code,customer_segment,kyc_status,onboarded_date,relationship_manager_id,last_updated_ts
CUST000362,Customer 362,1953-07-31,customer362@example.com,+447318092217,FR,PRIVATE_BANKING,VERIFIED,2017-01-17,RM0008,2025-07-26 18:22:00+00:00
CUST000363,Customer 363,1982-02-06,customer363@example.com,+447244258191,DE,RETAIL,VERIFIED,2017-02-18,RM0016,2024-12-21 08:14:00+00:00
CUST000364,Customer 364,1968-11-05,customer364@example.com,+447387493096,FR,RETAIL,PENDING,2015-01-09,RM0012,2025-09-12 06:29:00+00:00
CUST000365,Customer 365,1972-05-21,customer365@example.com,+447192673892,GB,RETAIL,VERIFIED,2019-10-15,RM0006,2025-02-17 18:00:00+00:00
CUST000366,Customer 366,1959-03-23,customer366@example.com,+447324557359,SG,RETAIL,VERIFIED,2025-09-11,RM0018,2024-09-24 05:26:00+00:00
CUST000367,Customer 367,1981-09-24,customer367@example.com,+447015191689,AE,CORPORATE,VERIFIED,2016-09-30,,2025-06-02 03:35:00+00:00
CUST000368,Customer 368,2000-03-25,customer368@example.com,+447760229059,FR,CORPORATE,VERIFIED,2017-12-23,,2024-03-15 16:18:00+00:00
CUST000369,Customer 369,1986-06-17,customer369@example.com,+447573523188,SG,RETAIL,VERIFIED,2020-01-27,,2024-12-14 03:51:00+00:00
CUST000370,Customer 370,1963-11-13,customer370@example.com,+447135917419,SG,RETAIL,VERIFIED,2024-12-24,,2025-06-09 08:56:00+00:00
CUST000371,Customer 371,1971-03-29,customer371@example.com,+447294539550,US,PRIVATE_BANKING,PENDING,2015-03-18,RM0006,2025-07-04 18:16:00+00:00
CUST000372,Customer 372,1964-07-30,customer372@example.com,+447048872110,DE,RETAIL,VERIFIED,2015-03-08,RM0011,2025-12-11 14:24:00+00:00
CUST000373,Customer 373,1965-11-19,customer373@example.com,+447058546865,US,PRIVATE_BANKING,VERIFIED,2022-09-15,RM0008,2025-07-30 15:49:00+00:00
CUST000374,Customer 374,1986-12-28,customer374@example.com,+447594164665,DE,RETAIL,VERIFIED,2017-09-14,RM0010,2024-09-06 10:49:00+00:00
CUST000375,Customer 375,1952-03-23,customer375@example.com,+447313679331,DE,RETAIL,VERIFIED,2024-06-21,RM0011,2025-04-14 21:29:00+00:00
CUST000376,Customer 376,1966-02-03,customer376@example.com,+447748846217,DE,RETAIL,VERIFIED,2017-12-18,RM0019,2025-08-23 00:30:00+00:00
CUST000377,Customer 377,1979-10-21,customer377@example.com,+447135591568,GB,RETAIL,VERIFIED,2025-09-18,,2024-04-29 08:04:00+00:00
CUST000378,Customer 378,1986-12-09,customer378@example.com,+447684907325,DE,RETAIL,VERIFIED,2016-08-03,RM0016,2025-01-26 20:50:00+00:00
CUST000379,Customer 379,1972-04-06,customer379@example.com,+447932503106,FR,CORPORATE,VERIFIED,2020-02-19,,2024-08-13 21:44:00+00:00
CUST000380,Customer 380,1973-12-08,customer380@example.com,+447808304440,DE,RETAIL,VERIFIED,2023-08-05,RM0019,2024-08-23 10:26:00+00:00
CUST000381,Customer 381,1964-04-13,customer381@example.com,+447527076988,GB,PRIVATE_BANKING,VERIFIED,2017-01-01,RM0003,2024-12-27 16:34:00+00:00
CUST000382,Customer 382,1959-09-13,customer382@example.com,+447110152642,AE,CORPORATE,VERIFIED,2017-04-19,RM0007,2024-01-10 22:53:00+00:00
CUST000383,Customer 383,1984-04-27,customer383@example.com,+447937075684,GB,CORPORATE,PENDING,2017-04-25,RM0013,2024-09-26 07:18:00+00:00
CUST000384,Customer 384,1953-06-22,customer384@example.com,+447013169872,SG,RETAIL,VERIFIED,2022-01-10,RM0014,2024-04-05 12:43:00+00:00
CUST000385,Customer 385,1992-03-24,customer385@example.com,+447616396766,GB,RETAIL,VERIFIED,2023-03-31,,2026-02-05 10:04:00+00:00
CUST000386,Customer 386,1969-12-15,customer386@example.com,+447305307028,GB,RETAIL,VERIFIED,2021-09-17,RM0005,2025-07-21 05:30:00+00:00
CUST000387,Customer 387,1967-11-27,customer387@example.com,+447504011128,SG,RETAIL,VERIFIED,2018-01-28,RM0011,2024-11-17 11:13:00+00:00
CUST000388,Customer 388,1991-04-19,customer388@example.com,+447514015466,SG,RETAIL,VERIFIED,2023-08-02,RM0019,2025-08-10 08:11:00+00:00
CUST000389,Customer 389,1981-05-15,customer389@example.com,+447472949775,FR,RETAIL,VERIFIED,2017-12-26,RM0015,2026-02-03 21:59:00+00:00
CUST000390,Customer 390,1977-05-19,customer390@example.com,+447365830215,FR,RETAIL,VERIFIED,2018-03-16,,2024-07-13 15:47:00+00:00
CUST000391,Customer 391,1970-06-02,customer391@example.com,+447197958983,FR,RETAIL,PENDING,2016-07-14,RM0006,2024-07-23 07:47:00+00:00
CUST000392,Customer 392,1969-12-31,customer392@example.com,+447055165334,US,PRIVATE_BANKING,VERIFIED,2015-03-11,RM0016,2024-09-04 08:13:00+00:00
CUST000393,Customer 393,1952-02-15,customer393@example.com,+447271096600,GB,RETAIL,VERIFIED,2018-09-06,RM0006,2024-08-22 06:53:00+00:00
CUST000394,Customer 394,1967-04-30,customer394@example.com,+447925267987,DE,RETAIL,VERIFIED,2024-11-14,RM0002,2024-09-12 19:22:00+00:00
CUST000395,Customer 395,1985-09-30,customer395@example.com,+447512957813,FR,CORPORATE,VERIFIED,2022-11-16,,2024-06-08 03:07:00+00:00
CUST000396,Customer 396,1979-06-14,customer396@example.com,+447122500131,SG,RETAIL,VERIFIED,2019-10-12,,2024-03-21 21:42:00+00:00
CUST000397,Customer 397,1974-12-30,customer397@example.com,+447882739959,AE,CORPORATE,PENDING,2018-05-25,RM0006,2025-05-19 19:00:00+00:00
CUST000398,Customer 398,1956-03-24,customer398@example.com,+447070161976,SG,RETAIL,VERIFIED,2024-03-26,RM0006,2026-02-21 17:02:00+00:00
CUST000399,Customer 399,1975-01-16,customer399@example.com,+447430256336,AE,CORPORATE,VERIFIED,2024-12-03,RM0003,2025-05-08 11:39:00+00:00
CUST000400,Customer 400,1981-07-03,customer400@example.com,+447528008852,FR,RETAIL,VERIFIED,2019-11-15,,2024-11-18 15:57:00+00:00
CUST000401,Customer 401,1995-09-14,customer401@example.com,+447079545125,DE,RETAIL,VERIFIED,2016-12-11,RM0014,2025-08-11 08:31:00+00:00
CUST000402,Customer 402,1985-11-09,customer402@example.com,+447619571745,FR,RETAIL,VERIFIED,2017-04-03,RM0016,2024-07-06 16:17:00+00:00
CUST000403,Customer 403,1998-02-08,customer403@example.com,+447675862179,US,RETAIL,VERIFIED,2018-02-20,RM0002,2025-02-11 07:48:00+00:00
CUST000404,Customer 404,1979-09-17,customer404@example.com,+447737071174,FR,RETAIL,VERIFIED,2017-10-05,RM0012,2025-08-13 04:03:00+00:00
CUST000405,Customer 405,1952-06-23,customer405@example.com,+447057562304,US,CORPORATE,VERIFIED,2023-08-12,RM0011,2025-06-22 13:30:00+00:00
CUST000406,Customer 406,1960-05-07,customer406@example.com,+447162915636,GB,RETAIL,VERIFIED,2022-11-19,RM0017,2025-07-07 01:32:00+00:00
CUST000407,Customer 407,1973-06-08,customer407@example.com,+447160199682,AE,RETAIL,VERIFIED,2024-08-18,,2024-12-21 12:55:00+00:00
CUST000408,Customer 408,1966-01-08,customer408@example.com,+447870957171,DE,RETAIL,VERIFIED,2022-01-20,RM0008,2025-12-03 05:29:00+00:00
CUST000409,Customer 409,1973-10-25,customer409@example.com,+447604344408,SG,RETAIL,VERIFIED,2018-02-19,,2024-05-03 22:33:00+00:00
CUST000410,Customer 410,1953-06-07,customer410@example.com,+447326240903,FR,RETAIL,VERIFIED,2020-07-22,RM0010,2025-04-16 10:44:00+00:00
CUST000411,Customer 411,1959-09-23,customer411@example.com,+447091462297,SG,PRIVATE_BANKING,VERIFIED,2021-03-18,,2024-01-09 00:43:00+00:00
CUST000412,Customer 412,1988-12-26,customer412@example.com,+447266493008,AE,RETAIL,VERIFIED,2016-11-21,RM0019,2024-08-03 12:37:00+00:00
CUST000413,Customer 413,1981-01-05,customer413@example.com,+447127186396,AE,CORPORATE,VERIFIED,2020-07-25,RM0003,2024-04-13 10:23:00+00:00
CUST000414,Customer 414,1978-02-21,customer414@example.com,+447599226355,SG,RETAIL,VERIFIED,2021-05-23,RM0010,2025-09-19 08:11:00+00:00
CUST000415,Customer 415,1989-02-24,customer415@example.com,+447820814900,FR,RETAIL,VERIFIED,2015-08-08,RM0015,2025-07-15 08:15:00+00:00
CUST000416,Customer 416,1995-11-19,customer416@example.com,+447446863451,FR,RETAIL,VERIFIED,2021-10-07,RM0020,2024-10-02 15:39:00+00:00
CUST000417,Customer 417,1960-05-17,customer417@example.com,+447651028618,GB,RETAIL,FAILED,2019-08-11,RM0014,2024-12-17 11:11:00+00:00
CUST000418,Customer 418,1984-07-23,customer418@example.com,+447640086326,AE,RETAIL,VERIFIED,2019-03-26,RM0005,2025-05-25 13:13:00+00:00
CUST000419,Customer 419,1967-01-20,customer419@example.com,+447849051496,SG,RETAIL,VERIFIED,2023-10-15,RM0016,2025-03-05 22:48:00+00:00
CUST000420,Customer 420,1972-11-07,customer420@example.com,+447664021648,US,RETAIL,VERIFIED,2021-08-18,RM0007,2025-01-16 11:54:00+00:00
CUST000421,Customer 421,1953-12-25,customer421@example.com,+447242329714,US,RETAIL,VERIFIED,2016-03-23,,2025-02-14 08:28:00+00:00
CUST000422,Customer 422,1989-02-13,customer422@example.com,+447832894596,SG,RETAIL,PENDING,2020-05-14,RM0013,2024-07-03 18:08:00+00:00
CUST000423,Customer 423,1950-02-25,customer423@example.com,+447561107986,US,CORPORATE,VERIFIED,2026-02-06,,2025-08-12 21:14:00+00:00
CUST000424,Customer 424,1996-08-23,customer424@example.com,+447408427798,DE,CORPORATE,VERIFIED,2023-08-28,,2026-04-13 03:46:00+00:00
CUST000425,Customer 425,1998-04-22,customer425@example.com,+447483736219,GB,CORPORATE,VERIFIED,2017-07-12,RM0007,2024-10-03 07:35:00+00:00
CUST000426,Customer 426,1967-09-05,customer426@example.com,+447975499151,AE,PRIVATE_BANKING,VERIFIED,2020-05-28,RM0019,2025-03-18 12:12:00+00:00
CUST000427,Customer 427,1982-09-04,customer427@example.com,+447475368059,FR,RETAIL,VERIFIED,2026-03-16,RM0004,2024-05-29 23:09:00+00:00
CUST000428,Customer 428,1988-09-10,customer428@example.com,+447319280490,DE,RETAIL,VERIFIED,2016-08-04,RM0002,2025-04-29 00:11:00+00:00
CUST000429,Customer 429,1956-04-11,customer429@example.com,+447923596926,GB,RETAIL,VERIFIED,2015-04-09,RM0009,2025-03-07 15:08:00+00:00
CUST000430,Customer 430,1979-08-16,customer430@example.com,+447631924051,FR,RETAIL,VERIFIED,2023-02-06,RM0020,2025-10-07 16:34:00+00:00
CUST000431,Customer 431,1978-03-01,customer431@example.com,+447460452529,GB,RETAIL,VERIFIED,2022-02-05,,2026-01-07 10:50:00+00:00
CUST000432,Customer 432,1961-03-07,customer432@example.com,+447327899537,SG,RETAIL,VERIFIED,2017-12-17,RM0004,2025-05-13 09:16:00+00:00
CUST000433,Customer 433,1976-12-10,customer433@example.com,+447610561240,US,RETAIL,VERIFIED,2023-09-04,RM0001,2025-07-29 18:03:00+00:00
CUST000434,Customer 434,1995-07-01,customer434@example.com,+447666823010,DE,RETAIL,FAILED,2024-06-09,,2025-02-11 03:44:00+00:00
CUST000435,Customer 435,1977-09-30,customer435@example.com,+447064671796,DE,RETAIL,VERIFIED,2023-03-13,,2024-06-16 01:13:00+00:00
CUST000436,Customer 436,1986-08-22,customer436@example.com,+447654586204,DE,RETAIL,VERIFIED,2018-11-16,RM0004,2026-04-13 08:30:00+00:00
CUST000437,Customer 437,1979-04-07,customer437@example.com,+447794664845,SG,RETAIL,VERIFIED,2025-07-25,RM0016,2025-10-06 03:28:00+00:00
CUST000438,Customer 438,1986-02-06,customer438@example.com,+447106551233,SG,RETAIL,VERIFIED,2016-08-20,RM0007,2026-02-01 10:16:00+00:00
CUST000439,Customer 439,1976-07-11,customer439@example.com,+447818982730,FR,CORPORATE,PENDING,2015-05-17,RM0001,2025-01-04 11:35:00+00:00
CUST000440,Customer 440,1999-09-27,customer440@example.com,+447223110563,GB,RETAIL,VERIFIED,2016-07-07,RM0004,2025-07-24 08:22:00+00:00
CUST000441,Customer 441,1961-06-02,customer441@example.com,+447671641650,GB,RETAIL,VERIFIED,2015-04-23,RM0009,2024-01-21 13:07:00+00:00
CUST000442,Customer 442,1967-03-19,customer442@example.com,+447226586581,GB,RETAIL,VERIFIED,2020-11-17,RM0005,2024-12-25 21:38:00+00:00
CUST000443,Customer 443,1987-09-21,customer443@example.com,+447284161612,FR,RETAIL,VERIFIED,2019-11-03,RM0004,2024-07-22 18:36:00+00:00
CUST000444,Customer 444,1984-01-06,customer444@example.com,+447709129316,SG,CORPORATE,VERIFIED,2015-11-23,RM0020,2025-10-27 20:34:00+00:00
CUST000445,Customer 445,1965-08-12,customer445@example.com,+447087174381,US,RETAIL,VERIFIED,2016-05-10,,2024-06-27 09:22:00+00:00
CUST000446,Customer 446,1976-12-31,customer446@example.com,+447168638768,FR,RETAIL,VERIFIED,2023-12-05,,2024-11-28 21:32:00+00:00
CUST000447,Customer 447,1986-06-07,customer447@example.com,+447257553274,DE,RETAIL,VERIFIED,2021-06-04,,2025-05-14 23:28:00+00:00
CUST000448,Customer 448,1999-02-27,customer448@example.com,+447186630878,DE,RETAIL,VERIFIED,2026-03-28,,2024-03-21 12:39:00+00:00
CUST000449,Customer 449,1950-01-14,customer449@example.com,+447592697161,US,RETAIL,VERIFIED,2024-04-26,,2024-10-20 14:40:00+00:00
CUST000450,Customer 450,1977-04-06,customer450@example.com,+447080600295,SG,PRIVATE_BANKING,VERIFIED,2024-07-01,,2024-05-28 05:40:00+00:00
CUST000451,Customer 451,1975-09-28,customer451@example.com,+447168075622,GB,RETAIL,PENDING,2024-01-09,RM0007,2026-04-07 10:26:00+00:00
CUST000452,Customer 452,1968-11-09,customer452@example.com,+447002873038,DE,PRIVATE_BANKING,VERIFIED,2016-11-06,RM0014,2025-10-08 19:36:00+00:00
CUST000453,Customer 453,1988-07-26,customer453@example.com,+447438642403,US,RETAIL,VERIFIED,2018-06-04,,2025-02-18 02:05:00+00:00
CUST000454,Customer 454,1978-11-29,customer454@example.com,+447483724666,SG,RETAIL,VERIFIED,2021-03-23,,2024-06-14 10:14:00+00:00
CUST000455,Customer 455,1991-09-19,customer455@example.com,+447740206617,DE,RETAIL,VERIFIED,2016-11-15,RM0007,2024-11-17 10:41:00+00:00
CUST000456,Customer 456,1989-08-20,customer456@example.com,+447637599912,SG,RETAIL,PENDING,2021-12-13,RM0016,2024-10-25 22:17:00+00:00
CUST000457,Customer 457,1989-09-01,customer457@example.com,+447504564682,GB,CORPORATE,PENDING,2016-10-09,RM0001,2025-09-11 20:25:00+00:00
CUST000458,Customer 458,1969-03-04,customer458@example.com,+447312737284,DE,RETAIL,VERIFIED,2019-07-23,,2024-10-04 14:49:00+00:00
CUST000459,Customer 459,1995-11-11,customer459@example.com,+447035046782,FR,RETAIL,VERIFIED,2018-06-26,,2025-01-06 23:37:00+00:00
CUST000460,Customer 460,1992-06-14,customer460@example.com,+447248545713,GB,RETAIL,VERIFIED,2022-04-30,,2025-06-17 14:26:00+00:00
CUST000461,Customer 461,1965-03-23,customer461@example.com,+447309350265,US,CORPORATE,PENDING,2023-10-06,RM0016,2024-06-20 05:54:00+00:00
CUST000462,Customer 462,1957-08-10,customer462@example.com,+447759088046,US,RETAIL,PENDING,2016-06-25,,2024-01-24 04:46:00+00:00
CUST000463,Customer 463,1975-06-18,customer463@example.com,+447303566540,GB,CORPORATE,VERIFIED,2021-12-15,,2024-08-28 21:16:00+00:00
CUST000464,Customer 464,1996-03-30,customer464@example.com,+447754827139,US,CORPORATE,VERIFIED,2024-10-23,RM0004,2026-01-31 22:47:00+00:00
CUST000465,Customer 465,1980-01-27,customer465@example.com,+447922995699,US,CORPORATE,PENDING,2020-05-08,RM0008,2024-03-22 06:10:00+00:00
CUST000466,Customer 466,1958-05-19,customer466@example.com,+447487512424,GB,RETAIL,VERIFIED,2016-04-19,RM0010,2025-02-10 03:06:00+00:00
CUST000467,Customer 467,1971-01-27,customer467@example.com,+447076428684,SG,RETAIL,PENDING,2020-06-25,,2024-03-06 15:35:00+00:00
CUST000468,Customer 468,1977-11-06,customer468@example.com,+447738073939,US,RETAIL,VERIFIED,2016-12-07,,2024-02-25 00:49:00+00:00
CUST000469,Customer 469,1970-02-26,customer469@example.com,+447250636897,DE,RETAIL,VERIFIED,2024-09-29,RM0002,2025-02-10 16:48:00+00:00
CUST000470,Customer 470,1967-11-13,customer470@example.com,+447992041933,SG,RETAIL,VERIFIED,2017-08-08,RM0012,2024-03-26 03:16:00+00:00
CUST000471,Customer 471,1963-03-22,customer471@example.com,+447284063364,FR,RETAIL,VERIFIED,2025-03-03,RM0011,2025-09-24 04:05:00+00:00
CUST000472,Customer 472,1952-03-11,customer472@example.com,+447845923902,AE,RETAIL,VERIFIED,2016-03-26,RM0004,2025-11-01 12:19:00+00:00
CUST000473,Customer 473,1954-02-23,customer473@example.com,+447849595796,SG,CORPORATE,VERIFIED,2021-12-08,,2024-08-22 07:47:00+00:00
CUST000474,Customer 474,1971-12-20,customer474@example.com,+447671150922,GB,RETAIL,VERIFIED,2018-12-09,RM0002,2024-10-17 14:40:00+00:00
CUST000475,Customer 475,1992-08-17,customer475@example.com,+447633281747,AE,PRIVATE_BANKING,VERIFIED,2017-09-05,,2024-05-09 04:33:00+00:00
CUST000476,Customer 476,1956-07-14,customer476@example.com,+447709939880,GB,RETAIL,VERIFIED,2015-04-14,,2024-06-23 00:02:00+00:00
CUST000477,Customer 477,1990-11-10,customer477@example.com,+447863187150,GB,RETAIL,PENDING,2018-01-29,RM0011,2025-11-10 11:55:00+00:00
CUST000478,Customer 478,1987-03-08,customer478@example.com,+447212406764,AE,PRIVATE_BANKING,VERIFIED,2015-04-03,RM0015,2024-11-29 15:29:00+00:00
CUST000479,Customer 479,1967-06-12,customer479@example.com,+447456489494,AE,RETAIL,VERIFIED,2018-09-04,RM0009,2025-07-07 08:35:00+00:00
CUST000480,Customer 480,1984-06-13,customer480@example.com,+447123240112,FR,CORPORATE,VERIFIED,2026-02-18,RM0003,2025-03-31 04:44:00+00:00
CUST000481,Customer 481,1994-05-09,customer481@example.com,+447584719405,FR,RETAIL,FAILED,2022-10-11,RM0011,2025-07-06 05:37:00+00:00
CUST000482,Customer 482,1985-11-08,customer482@example.com,+447241387305,SG,PRIVATE_BANKING,VERIFIED,2020-10-24,,2025-09-03 14:40:00+00:00
CUST000483,Customer 483,1971-11-21,customer483@example.com,+447695392488,DE,CORPORATE,VERIFIED,2018-09-29,RM0015,2026-02-05 20:56:00+00:00
CUST000484,Customer 484,1963-03-29,customer484@example.com,+447159976144,GB,RETAIL,FAILED,2023-05-05,,2025-07-31 13:33:00+00:00
CUST000485,Customer 485,1950-07-01,customer485@example.com,+447975399366,GB,RETAIL,VERIFIED,2017-11-05,RM0016,2025-10-17 20:34:00+00:00
CUST000486,Customer 486,1959-07-25,customer486@example.com,+447285220694,US,RETAIL,VERIFIED,2021-01-10,RM0006,2024-11-13 11:30:00+00:00
CUST000487,Customer 487,1988-02-22,customer487@example.com,+447887588450,SG,RETAIL,VERIFIED,2017-08-25,,2025-07-06 07:51:00+00:00
CUST000488,Customer 488,1969-08-19,customer488@example.com,+447152725050,FR,RETAIL,VERIFIED,2015-08-29,RM0002,2024-04-01 14:19:00+00:00
CUST000489,Customer 489,1965-10-12,customer489@example.com,+447076675731,SG,RETAIL,VERIFIED,2022-07-07,RM0006,2025-01-09 13:16:00+00:00
CUST000490,Customer 490,1996-06-20,customer490@example.com,+447064035859,AE,RETAIL,PENDING,2024-08-18,,2024-06-08 09:00:00+00:00
CUST000491,Customer 491,1991-09-05,customer491@example.com,+447178158234,GB,RETAIL,VERIFIED,2021-02-06,RM0016,2024-01-01 16:52:00+00:00
CUST000492,Customer 492,1954-07-04,customer492@example.com,+447851078441,AE,RETAIL,VERIFIED,2016-06-07,RM0015,2026-02-15 04:22:00+00:00
CUST000493,Customer 493,2000-01-04,customer493@example.com,+447330295664,US,RETAIL,VERIFIED,2020-11-24,,2024-10-20 15:34:00+00:00
CUST000494,Customer 494,1972-05-10,customer494@example.com,+447638923667,FR,RETAIL,VERIFIED,2016-09-23,RM0012,2024-01-09 22:59:00+00:00
CUST000495,Customer 495,1960-11-20,customer495@example.com,+447804187231,FR,RETAIL,FAILED,2026-02-16,RM0005,2025-05-18 15:19:00+00:00
CUST000496,Customer 496,1990-12-14,customer496@example.com,+447885021282,DE,RETAIL,VERIFIED,2025-03-17,RM0016,2024-01-10 13:51:00+00:00
CUST000497,Customer 497,1961-12-18,customer497@example.com,+447611181411,US,PRIVATE_BANKING,VERIFIED,2023-01-29,,2024-10-26 19:14:00+00:00
CUST000498,Customer 498,1991-09-08,customer498@example.com,+447989122949,DE,CORPORATE,PENDING,2016-03-30,RM0002,2026-03-26 00:35:00+00:00
CUST000499,Customer 499,1997-08-26,customer499@example.com,+447309893263,US,RETAIL,VERIFIED,2026-03-16,,2025-01-17 06:26:00+00:00
CUST000500,Customer 500,2000-02-22,customer500@example.com,+447471537429,US,RETAIL,VERIFIED,2018-09-29,RM0001,2025-07-28 13:25:00+00:00
